property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,price,sold,market_segment,year,month,day
48878,Mumbai,Independent House,3197,7,2,32,1.76,75.13,2.1,2,Yes,1766076,1,Budget,2025,1,2
15670,Chennai,Villa,4283,3,3,6,12.8,45.5,9.1,2,Yes,2929197,0,Budget,2024,11,16
22296,Nashik,Villa,3831,5,5,38,6.54,30.3,2.2,0,No,1836476,1,Budget,2023,4,17
17505,Hyderabad,Apartment,3552,4,2,2,3.72,90.4,8.6,3,Yes,2471163,0,Budget,2024,8,11
21351,Chennai,Plot,4064,4,4,31,8.35,22.52,6.3,0,No,2182487,0,Budget,2024,4,25
4290,Pune,Apartment,1417,5,3,17,7.89,13.79,8.2,1,Yes,2742717,0,Budget,2022,2,6
14666,Nashik,Independent House,2645,7,3,0,10.2,80.05,10.0,0,Yes,3903428,0,Budget,2023,7,14
7613,Delhi,Independent House,4821,3,5,34,18.16,47.72,6.5,2,No,1980170,0,Budget,2024,1,16
24773,Mumbai,Villa,3582,5,4,22,15.32,60.36,2.3,1,Yes,1815735,1,Budget,2023,3,17
26245,Pune,Independent House,4255,2,4,25,17.81,82.07,9.8,1,No,969975,1,Budget,2025,9,21
16143,Pune,Independent House,4661,6,4,2,9.81,54.99,6.3,3,Yes,3487394,0,Budget,2022,7,19
37493,Nashik,Independent House,1739,2,2,28,6.92,49.25,3.0,1,No,1214884,1,Budget,2022,4,17
190,Hyderabad,Apartment,2704,7,4,11,15.91,87.63,2.2,1,Yes,1509877,1,Budget,2024,10,17
46146,Ahmedabad,Villa,585,1,2,0,4.26,83.84,5.6,1,No,1569293,1,Budget,2023,10,24
30857,Bengaluru,Apartment,466,6,2,39,2.68,40.04,6.9,2,No,2142400,0,Budget,2023,6,27
35451,Chennai,Apartment,4232,3,1,35,16.1,86.8,1.5,1,Yes,500000,1,Budget,2025,1,11
6168,Bengaluru,Independent House,4620,5,2,22,15.51,98.62,9.8,3,Yes,2296306,0,Budget,2024,2,2
13756,Hyderabad,Independent House,422,6,5,1,2.2,74.51,6.6,0,Yes,3243203,0,Budget,2025,6,25
1518,Nashik,Villa,4071,1,5,0,5.59,95.68,4.3,3,No,1569492,1,Budget,2022,9,27
30224,Mumbai,Villa,3318,1,3,19,3.37,84.28,8.9,0,No,1990998,0,Budget,2023,12,23
12918,Bengaluru,Plot,3327,4,2,0,19.44,83.91,3.4,1,Yes,1351294,1,Budget,2024,7,19
46966,Nashik,Plot,1340,2,5,17,14.92,47.5,7.5,3,Yes,1777059,1,Budget,2022,9,12
23372,Hyderabad,Independent House,2675,2,4,34,0.72,66.6,1.7,2,Yes,1518022,1,Budget,2022,1,25
9144,Delhi,Apartment,2137,6,4,24,0.42,95.61,9.4,3,Yes,1725634,1,Budget,2022,3,16
49440,Nashik,Plot,891,6,4,7,15.28,20.23,1.6,0,No,2516181,0,Budget,2022,1,18
40284,Mumbai,Plot,2354,7,3,39,15.33,98.04,7.9,1,No,2428890,0,Budget,2024,3,2
42192,Chennai,Apartment,1158,3,5,7,8.11,9.09,3.7,3,No,1649689,1,Budget,2025,1,14
44979,Nashik,Independent House,1312,5,5,30,5.87,50.76,4.1,2,No,2496167,0,Budget,2022,1,8
10605,Hyderabad,Apartment,4142,2,1,28,8.0,68.08,5.0,0,Yes,961267,1,Budget,2025,4,28
25972,Chennai,Plot,2119,2,1,13,16.42,53.82,7.6,0,Yes,619606,1,Budget,2022,7,18
30693,Chennai,Apartment,2885,6,4,29,1.03,42.98,1.3,2,No,1904991,0,Budget,2022,8,9
20041,Pune,Villa,4191,6,5,2,14.86,38.88,6.8,3,No,3138576,0,Budget,2023,12,31
41003,Bengaluru,Villa,3291,4,5,18,3.24,2.3,2.2,2,No,2826435,0,Budget,2025,6,15
47406,Hyderabad,Independent House,1747,2,3,0,17.2,85.68,4.9,2,Yes,1111450,1,Budget,2023,5,16
62,Chennai,Villa,1707,6,2,1,3.63,37.81,9.2,1,No,2796909,0,Budget,2024,11,13
4165,Hyderabad,Villa,2224,7,3,21,10.48,53.38,5.9,2,Yes,2809867,0,Budget,2022,11,3
20377,Chennai,Villa,758,6,5,31,8.65,97.73,4.0,2,No,2108684,0,Budget,2023,2,3
44069,Hyderabad,Apartment,2114,2,1,30,8.65,85.62,9.2,0,Yes,603820,1,Budget,2022,8,25
21928,Nashik,Apartment,775,5,1,34,11.74,29.94,3.6,3,Yes,1832387,1,Budget,2025,1,15
3552,Mumbai,Independent House,4184,1,4,19,5.34,18.81,3.1,0,Yes,948279,1,Budget,2024,1,28
4280,Mumbai,Plot,4748,4,3,12,16.03,52.11,8.9,3,Yes,2713293,0,Budget,2025,2,24
25817,Ahmedabad,Apartment,1085,1,4,21,1.56,62.11,1.1,3,Yes,868107,1,Budget,2022,5,4
18849,Hyderabad,Villa,3351,2,4,36,9.29,80.44,1.6,2,Yes,500000,1,Budget,2025,10,11
47221,Chennai,Independent House,2227,7,1,22,14.74,64.63,7.6,3,No,3197685,0,Budget,2023,12,7
48167,Mumbai,Independent House,3219,5,5,28,2.54,62.46,9.2,2,No,2460408,0,Budget,2024,3,22
5221,Pune,Independent House,4814,2,3,12,6.35,90.86,4.4,0,Yes,1259599,1,Budget,2023,2,13
4457,Nashik,Independent House,1566,4,2,31,10.02,51.42,8.8,2,Yes,1197678,1,Budget,2023,10,26
16358,Ahmedabad,Villa,3642,5,3,34,8.49,11.51,1.1,1,Yes,1535324,1,Budget,2024,10,16
34998,Nashik,Villa,2118,4,3,21,9.61,40.68,2.7,2,Yes,2446752,0,Budget,2022,8,12
21026,Delhi,Villa,1725,3,2,38,14.94,57.83,2.8,1,No,641434,1,Budget,2025,1,10
8684,Chennai,Plot,4347,7,1,8,4.99,48.34,7.7,2,Yes,3540124,0,Budget,2025,5,20
14378,Hyderabad,Apartment,4183,5,4,24,16.91,99.06,7.3,1,No,2858658,0,Budget,2023,5,5
25118,Nashik,Apartment,2540,3,1,7,6.9,57.46,6.5,2,Yes,2035850,0,Budget,2022,6,23
16237,Ahmedabad,Apartment,2959,1,5,39,0.7,95.73,8.8,1,Yes,1515877,1,Budget,2024,5,6
48151,Chennai,Villa,2639,4,5,39,8.27,93.95,5.5,0,No,912844,1,Budget,2022,5,27
32951,Bengaluru,Plot,3427,5,5,29,7.88,58.38,2.9,0,No,1380742,1,Budget,2022,8,1
396,Bengaluru,Apartment,4245,3,5,11,13.22,51.09,9.1,2,No,2837242,0,Budget,2022,6,27
15584,Mumbai,Villa,1203,5,3,17,11.11,30.9,5.9,1,Yes,1790779,1,Budget,2022,3,14
4600,Chennai,Villa,4963,6,2,34,16.38,43.89,6.1,2,Yes,1833987,1,Budget,2022,9,26
4506,Nashik,Apartment,2774,3,2,15,11.89,35.82,1.3,2,Yes,1355194,1,Budget,2023,2,5
5998,Pune,Independent House,2168,3,2,25,8.87,68.37,6.3,2,Yes,1501032,1,Budget,2023,6,17
3753,Delhi,Villa,2357,4,4,8,4.03,3.88,3.5,0,No,1087807,1,Budget,2024,9,11
40157,Delhi,Apartment,1858,4,1,16,13.2,96.59,6.7,2,No,1667295,1,Budget,2022,8,31
19106,Pune,Plot,3623,5,2,5,17.93,61.24,3.8,2,No,2319426,0,Budget,2022,5,21
12519,Mumbai,Villa,593,5,3,1,10.94,95.35,6.2,3,No,3013223,0,Budget,2023,11,1
31195,Mumbai,Plot,1994,6,5,20,7.68,21.99,1.1,2,No,2275976,0,Budget,2024,4,26
28504,Pune,Independent House,3987,3,1,5,8.37,97.3,5.6,2,No,844514,1,Budget,2023,6,16
31563,Ahmedabad,Apartment,3432,6,5,29,12.24,38.09,8.5,1,No,2776068,0,Budget,2022,3,17
489,Mumbai,Villa,2697,1,2,6,5.12,14.05,1.3,1,No,895881,1,Budget,2024,7,26
18789,Hyderabad,Plot,1276,7,2,10,17.68,29.78,1.8,0,No,2362797,0,Budget,2025,9,24
1489,Mumbai,Plot,1433,5,1,13,15.4,94.19,7.1,1,Yes,1174316,1,Budget,2023,5,2
22233,Bengaluru,Apartment,4126,5,2,28,15.57,69.15,6.0,1,Yes,1463677,1,Budget,2023,11,23
44345,Mumbai,Plot,2350,2,1,4,7.0,66.47,2.8,0,No,1228369,1,Budget,2024,3,1
648,Mumbai,Independent House,4170,3,3,25,3.26,95.27,2.9,1,No,1836756,1,Budget,2023,1,22
30874,Nashik,Villa,2823,6,1,15,4.04,68.49,1.1,0,No,3271580,0,Budget,2024,4,13
15674,Hyderabad,Villa,2006,1,1,2,18.63,9.95,4.1,0,No,611726,1,Budget,2024,3,6
28942,Nashik,Plot,4592,5,5,20,6.24,25.75,5.8,3,No,3646621,0,Budget,2024,11,9
29893,Mumbai,Plot,2509,5,4,27,18.44,6.41,6.5,0,Yes,1457857,1,Budget,2022,8,28
38273,Nashik,Villa,1644,4,3,8,3.95,82.34,6.6,0,No,1767364,1,Budget,2023,7,6
31101,Hyderabad,Apartment,4930,6,5,4,13.21,60.38,4.2,3,No,3063659,0,Budget,2022,12,20
19614,Chennai,Independent House,4070,6,5,1,1.63,43.55,2.9,3,Yes,3230565,0,Budget,2022,9,9
33669,Bengaluru,Independent House,1586,2,2,20,16.51,29.86,2.2,1,No,1049200,1,Budget,2025,7,13
38475,Bengaluru,Plot,2766,2,4,23,0.4,93.08,7.3,2,No,1846116,1,Budget,2022,4,30
20563,Chennai,Villa,4063,5,1,24,17.25,79.61,7.0,3,Yes,1596533,1,Budget,2024,12,23
32750,Delhi,Villa,698,7,4,14,7.79,76.61,4.1,2,No,3042938,0,Budget,2023,9,19
48820,Mumbai,Apartment,2175,7,2,13,1.13,1.85,2.8,1,No,1723987,1,Budget,2022,3,2
43170,Nashik,Plot,2984,3,2,35,1.62,74.84,7.0,3,No,1630916,1,Budget,2023,1,29
20050,Nashik,Plot,2679,7,3,38,4.82,67.16,8.6,0,Yes,3358568,0,Budget,2023,1,12
31389,Nashik,Plot,2519,1,3,4,4.01,94.52,2.4,2,No,1091509,1,Budget,2025,2,5
13763,Mumbai,Independent House,4635,1,5,37,1.31,59.9,3.0,0,No,1306535,1,Budget,2025,6,30
27610,Mumbai,Plot,1995,1,5,33,12.37,45.71,3.3,3,No,500000,1,Budget,2024,3,9
42781,Pune,Villa,2438,6,5,17,5.85,51.87,2.3,2,No,2544232,0,Budget,2024,5,28
14305,Chennai,Independent House,2999,6,3,29,8.39,39.56,2.9,2,No,3009282,0,Budget,2025,3,4
29608,Bengaluru,Plot,1422,4,4,6,4.28,74.58,3.9,1,No,1349261,1,Budget,2022,1,16
36251,Bengaluru,Plot,3725,1,5,16,4.46,10.05,3.0,3,Yes,2176776,0,Budget,2022,3,23
41397,Delhi,Plot,776,6,4,16,6.4,93.48,8.8,1,No,3024742,0,Budget,2023,11,27
37004,Delhi,Apartment,1590,7,2,20,8.02,1.45,7.6,1,No,2479006,0,Budget,2023,1,7
15393,Nashik,Plot,1924,2,4,13,0.56,27.58,8.1,0,Yes,1806727,1,Budget,2022,12,19
24398,Delhi,Villa,1007,5,4,30,3.02,92.97,4.6,2,Yes,2159849,0,Budget,2023,11,25
22809,Bengaluru,Independent House,1730,4,1,8,15.3,86.08,3.9,3,No,830940,1,Budget,2025,1,31
26762,Pune,Apartment,2601,7,3,14,13.48,8.81,9.2,1,Yes,3911442,0,Budget,2022,7,26
32232,Hyderabad,Apartment,4961,2,3,12,16.82,75.59,7.0,2,No,500000,1,Budget,2023,2,17
5179,Bengaluru,Plot,2999,2,4,13,4.47,89.35,9.6,0,No,1095947,1,Budget,2025,11,3
1652,Hyderabad,Villa,3837,2,5,37,18.49,55.09,5.2,3,Yes,1015183,1,Budget,2022,9,15
12345,Ahmedabad,Villa,3727,3,5,20,3.75,53.39,5.2,3,Yes,2033056,0,Budget,2024,8,19
29406,Mumbai,Plot,3872,4,5,1,14.59,31.37,6.3,1,Yes,2596461,0,Budget,2022,6,10
41346,Bengaluru,Apartment,2088,1,2,2,8.84,3.57,1.1,1,No,774903,1,Budget,2023,5,16
7028,Mumbai,Villa,1608,3,4,34,15.24,54.09,8.0,2,Yes,2723845,0,Budget,2025,11,22
8386,Nashik,Apartment,2756,7,2,9,3.86,37.09,1.7,0,No,2070614,0,Budget,2025,1,22
3488,Chennai,Plot,880,6,4,32,9.86,87.91,3.5,3,Yes,1678951,1,Budget,2024,4,11
42234,Bengaluru,Villa,4739,7,5,3,7.9,66.38,6.6,0,Yes,3295412,0,Budget,2025,9,12
1466,Hyderabad,Independent House,3257,6,5,28,3.79,53.77,1.2,0,No,1620797,1,Budget,2024,12,13
45851,Bengaluru,Apartment,4869,1,5,32,12.58,92.29,3.8,1,No,1391752,1,Budget,2022,5,20
29503,Hyderabad,Villa,1510,6,3,15,7.99,35.19,1.1,3,No,1734914,1,Budget,2022,11,12
45276,Chennai,Independent House,715,5,3,5,3.78,75.61,3.6,0,Yes,1504556,1,Budget,2023,7,12
5459,Bengaluru,Independent House,1641,2,3,16,9.41,97.57,5.3,3,Yes,1239686,1,Budget,2024,11,29
38027,Chennai,Apartment,4554,1,5,6,0.37,61.27,6.9,3,Yes,2296692,0,Budget,2022,1,4
25919,Mumbai,Plot,738,5,4,17,7.56,87.06,1.8,1,Yes,1302058,1,Budget,2025,9,26
16554,Ahmedabad,Apartment,2059,3,3,22,16.79,48.08,7.7,0,Yes,1344094,1,Budget,2025,7,16
40348,Pune,Independent House,1596,6,5,4,12.72,68.4,9.0,2,Yes,2855650,0,Budget,2023,9,5
40582,Delhi,Plot,855,6,3,12,12.44,56.71,2.3,2,No,2153461,0,Budget,2024,10,5
49002,Mumbai,Villa,4299,5,1,34,1.43,82.02,7.4,2,No,1973811,0,Budget,2025,7,31
26604,Hyderabad,Villa,562,5,4,39,3.62,52.13,2.7,3,No,1853650,1,Budget,2024,9,17
19087,Bengaluru,Apartment,4135,4,3,30,12.32,10.92,3.9,1,Yes,834971,1,Budget,2025,9,12
10156,Chennai,Apartment,3695,2,2,0,1.8,78.6,7.1,0,Yes,1923464,0,Budget,2024,11,30
40802,Delhi,Apartment,2859,1,5,19,4.51,8.69,2.3,0,Yes,962163,1,Budget,2025,5,11
37737,Mumbai,Villa,4066,3,4,24,4.36,91.2,2.4,3,Yes,1201424,1,Budget,2023,11,3
16345,Ahmedabad,Plot,4431,7,3,38,0.48,88.19,9.9,1,Yes,3127692,0,Budget,2022,12,20
13641,Chennai,Plot,2810,5,3,6,2.93,60.23,6.4,0,Yes,2380940,0,Budget,2025,1,20
19549,Nashik,Villa,1640,3,4,38,4.86,19.25,7.8,2,Yes,1311386,1,Budget,2023,5,23
46649,Delhi,Villa,574,7,5,9,16.48,26.12,9.0,1,Yes,3288490,0,Budget,2023,6,25
45951,Bengaluru,Villa,3468,1,1,36,9.47,88.89,6.5,2,No,500000,1,Budget,2022,6,22
27035,Nashik,Plot,2568,5,1,10,9.74,2.28,9.0,2,Yes,1738624,1,Budget,2023,3,3
49914,Chennai,Apartment,1052,6,5,10,15.29,2.52,1.5,0,Yes,2044826,0,Budget,2023,9,23
16889,Delhi,Apartment,2246,4,5,3,18.25,9.52,4.9,3,Yes,3383547,0,Budget,2024,8,4
2164,Bengaluru,Plot,4742,7,3,22,6.67,2.17,8.0,2,No,4431066,0,Budget,2024,4,19
46710,Ahmedabad,Apartment,1747,4,1,13,7.74,67.35,7.4,2,Yes,2078433,0,Budget,2022,5,23
40209,Hyderabad,Independent House,1957,5,3,32,8.09,58.53,6.0,0,Yes,1563584,1,Budget,2025,2,24
33963,Ahmedabad,Independent House,1196,6,3,16,19.79,82.26,6.0,1,No,1254421,1,Budget,2022,3,25
1419,Delhi,Apartment,1217,5,1,21,12.15,3.54,5.6,2,Yes,500000,1,Budget,2024,2,17
38620,Ahmedabad,Villa,4445,6,3,0,5.86,35.39,5.4,0,Yes,2027443,0,Budget,2024,10,24
24874,Bengaluru,Independent House,1699,1,3,16,5.35,76.2,1.7,2,No,1095503,1,Budget,2022,10,2
39183,Ahmedabad,Plot,4927,5,2,6,7.27,2.89,7.7,0,No,1480508,1,Budget,2022,6,10
36912,Nashik,Apartment,3259,3,3,3,4.56,7.13,7.1,2,Yes,2712819,0,Budget,2025,2,21
9828,Pune,Apartment,674,2,5,9,17.32,24.24,6.6,3,Yes,2452940,0,Budget,2024,6,12
30153,Bengaluru,Villa,2762,7,1,10,17.46,31.53,5.6,3,No,2420240,0,Budget,2023,1,24
25960,Chennai,Apartment,2681,7,5,11,12.87,81.89,7.7,1,No,3299143,0,Budget,2024,7,16
23836,Chennai,Plot,2264,5,5,7,4.31,2.73,2.1,1,No,1959842,0,Budget,2025,4,24
33876,Pune,Plot,1523,6,2,10,13.69,9.35,1.4,2,Yes,2369877,0,Budget,2025,3,26
6,Ahmedabad,Independent House,1523,2,2,2,7.64,41.62,8.5,3,Yes,1713772,1,Budget,2023,4,9
26352,Hyderabad,Independent House,3944,1,3,16,15.72,33.5,3.5,2,Yes,1767074,1,Budget,2024,2,5
33009,Delhi,Apartment,3550,4,3,17,16.32,45.9,8.2,1,Yes,1388890,1,Budget,2023,10,3
33017,Bengaluru,Independent House,2350,5,5,35,7.01,64.69,3.1,0,No,854963,1,Budget,2022,11,17
17698,Ahmedabad,Villa,2466,4,2,1,4.8,14.65,9.3,1,No,2568452,0,Budget,2025,1,1
13260,Chennai,Villa,3517,3,2,22,12.97,65.46,9.9,0,No,1508931,1,Budget,2022,5,3
46947,Chennai,Villa,4928,3,5,13,10.71,44.43,4.5,3,No,2079025,0,Budget,2025,2,24
37326,Pune,Apartment,4659,3,5,38,8.88,68.84,2.8,1,No,1466940,1,Budget,2022,6,26
43478,Bengaluru,Plot,1939,7,3,10,18.85,40.0,9.8,2,Yes,2253003,0,Budget,2024,8,23
25696,Chennai,Villa,3307,2,5,26,19.87,59.65,9.8,1,Yes,1642813,1,Budget,2025,6,24
427,Mumbai,Independent House,2328,6,1,15,17.46,33.81,9.5,1,No,2440601,0,Budget,2024,1,30
15928,Ahmedabad,Plot,4794,3,4,5,9.9,58.85,7.8,3,No,3506709,0,Budget,2022,10,8
35156,Pune,Plot,3606,5,3,2,17.59,23.2,5.9,2,No,2637465,0,Budget,2025,10,12
16400,Ahmedabad,Independent House,3177,1,1,5,13.51,74.25,3.9,1,Yes,500000,1,Budget,2023,3,1
27929,Bengaluru,Villa,1561,6,1,20,6.13,50.38,4.5,2,Yes,1999461,0,Budget,2022,10,29
19732,Delhi,Independent House,4192,4,3,13,9.1,99.92,6.7,0,No,1943461,0,Budget,2025,2,14
33267,Nashik,Independent House,2038,3,4,9,19.23,7.81,3.5,3,Yes,1412704,1,Budget,2022,6,3
4821,Bengaluru,Plot,4039,1,2,15,17.71,30.53,1.4,3,No,500000,1,Budget,2024,8,3
14735,Delhi,Plot,3714,7,2,22,16.6,17.64,7.2,2,No,2992227,0,Budget,2024,1,28
21388,Ahmedabad,Villa,3907,1,5,29,12.16,66.92,4.3,0,Yes,1269839,1,Budget,2024,2,21
13628,Ahmedabad,Villa,1293,7,4,17,4.17,50.94,8.4,2,Yes,3589957,0,Budget,2023,6,12
7844,Hyderabad,Independent House,4372,3,3,36,14.97,10.53,5.7,0,Yes,1528174,1,Budget,2023,11,7
48507,Bengaluru,Villa,4006,5,5,28,11.62,67.46,4.7,2,No,2503464,0,Budget,2025,11,17
7846,Chennai,Villa,521,5,4,22,10.85,14.77,1.4,1,Yes,1897334,0,Budget,2025,7,1
47966,Hyderabad,Apartment,3212,1,3,0,13.36,34.47,6.1,1,No,681245,1,Budget,2024,9,14
2199,Hyderabad,Villa,2757,3,2,3,13.7,11.49,4.3,2,Yes,1377616,1,Budget,2023,4,3
42104,Hyderabad,Independent House,3693,5,3,4,6.32,57.8,5.3,2,No,3335970,0,Budget,2025,8,15
29598,Pune,Villa,3684,7,3,12,4.86,77.52,3.5,3,No,2835494,0,Budget,2025,6,16
49167,Pune,Plot,1877,4,4,33,18.84,33.02,1.9,1,Yes,1527517,1,Budget,2024,11,12
38314,Nashik,Plot,764,6,3,16,8.32,53.1,6.9,1,Yes,2409900,0,Budget,2024,7,21
4990,Ahmedabad,Plot,2426,6,3,3,1.66,73.77,3.8,1,Yes,2394530,0,Budget,2022,1,30
724,Mumbai,Apartment,1897,7,4,23,9.02,10.39,2.1,3,No,2810791,0,Budget,2023,8,24
41990,Delhi,Villa,3815,5,5,1,9.02,37.36,8.9,3,No,3710598,0,Budget,2024,2,12
2358,Chennai,Villa,3933,2,1,11,0.61,3.43,8.7,1,Yes,2283891,0,Budget,2022,11,12
23343,Mumbai,Plot,1759,5,2,10,17.54,31.47,9.1,1,No,2104945,0,Budget,2023,12,1
13711,Chennai,Villa,2275,4,3,13,13.88,34.61,9.3,2,Yes,3283405,0,Budget,2025,7,29
16995,Delhi,Independent House,3034,4,3,37,4.47,37.45,3.0,1,No,1522574,1,Budget,2022,3,16
2451,Nashik,Villa,4322,7,1,33,17.62,33.85,7.6,1,Yes,2852719,0,Budget,2024,12,8
35907,Ahmedabad,Independent House,4249,2,2,21,9.08,9.24,9.6,1,Yes,1843767,1,Budget,2024,3,29
10939,Nashik,Apartment,1078,5,3,3,12.14,1.62,8.3,3,Yes,1617020,1,Budget,2023,3,4
14612,Pune,Apartment,2407,6,2,29,13.44,5.21,8.2,3,Yes,2737121,0,Budget,2023,3,31
20294,Pune,Villa,3983,2,2,37,17.84,44.91,6.2,0,Yes,748819,1,Budget,2022,10,22
35795,Pune,Villa,2476,4,4,13,4.82,65.94,5.7,3,No,3093425,0,Budget,2024,4,2
49671,Pune,Apartment,1194,1,2,15,4.79,53.65,2.6,0,No,500000,1,Budget,2024,4,18
25074,Ahmedabad,Plot,1075,5,1,6,6.17,33.9,4.7,2,No,1614283,1,Budget,2024,2,22
20009,Nashik,Plot,3331,7,4,1,14.91,85.67,1.5,1,No,2632319,0,Budget,2025,9,27
5353,Nashik,Independent House,1983,7,4,27,11.13,21.35,4.7,2,Yes,2513102,0,Budget,2022,6,25
375,Mumbai,Independent House,3502,4,4,10,12.42,95.87,7.5,1,No,1511574,1,Budget,2024,5,16
44241,Pune,Independent House,3320,7,4,30,13.09,44.45,6.4,1,Yes,4013258,0,Budget,2022,12,27
27417,Mumbai,Apartment,1298,5,1,17,13.58,42.69,2.2,2,Yes,1587637,1,Budget,2022,8,15
13540,Bengaluru,Apartment,753,6,4,28,0.25,63.84,9.5,1,No,2756208,0,Budget,2023,5,26
32855,Nashik,Independent House,3319,1,5,10,5.67,54.13,3.2,0,No,1353354,1,Budget,2024,2,13
3936,Pune,Plot,2639,1,4,11,16.24,36.76,7.8,0,No,602213,1,Budget,2024,6,25
37822,Hyderabad,Independent House,1087,1,5,3,17.27,61.82,9.9,0,No,1078433,1,Budget,2022,8,27
48597,Chennai,Independent House,1001,6,1,29,2.92,56.58,9.3,3,Yes,1986776,0,Budget,2023,12,2
15713,Ahmedabad,Apartment,3419,4,5,1,18.28,51.23,6.7,3,Yes,3196244,0,Budget,2024,12,24
49894,Delhi,Independent House,3047,1,1,22,11.91,1.14,7.1,2,Yes,500000,1,Budget,2024,1,10
42663,Bengaluru,Villa,4483,2,2,22,6.8,46.33,2.4,1,No,1176453,1,Budget,2023,7,16
47763,Chennai,Villa,1845,1,3,38,4.79,2.72,5.6,2,Yes,549238,1,Budget,2022,12,29
35616,Delhi,Villa,4800,4,5,6,12.75,12.2,4.0,1,Yes,2189475,0,Budget,2022,5,29
37215,Chennai,Independent House,4055,2,4,21,12.11,66.09,5.2,3,No,1608121,1,Budget,2024,11,12
47237,Chennai,Apartment,3949,2,2,35,10.17,43.65,5.4,1,No,1229519,1,Budget,2024,3,31
35260,Ahmedabad,Apartment,3643,1,2,17,2.12,41.15,4.3,1,No,500000,1,Budget,2023,11,18
25028,Chennai,Apartment,3725,5,4,1,12.71,45.05,5.4,0,Yes,2081030,0,Budget,2022,11,1
43042,Ahmedabad,Independent House,2987,6,3,1,4.38,54.38,3.7,3,No,3557371,0,Budget,2023,1,11
17512,Nashik,Villa,1955,5,3,34,5.87,97.72,3.7,3,Yes,1101975,1,Budget,2025,9,26
11151,Nashik,Plot,545,3,4,19,8.44,31.7,1.1,2,No,1275995,1,Budget,2022,9,8
10570,Pune,Apartment,2715,7,5,19,5.71,10.49,6.5,1,Yes,4029199,0,Budget,2024,3,24
22755,Delhi,Plot,4428,3,5,17,8.42,77.57,1.8,1,Yes,2058721,0,Budget,2024,6,24
21347,Bengaluru,Independent House,478,4,5,20,5.59,70.62,9.4,3,Yes,2571809,0,Budget,2024,11,18
4127,Pune,Plot,1048,4,4,35,3.56,53.78,8.0,1,No,1729167,1,Budget,2022,2,15
16932,Delhi,Independent House,2471,3,2,17,5.2,68.99,1.2,2,No,674655,1,Budget,2022,3,8
41258,Bengaluru,Independent House,2407,7,3,9,16.91,73.44,7.7,1,No,3208183,0,Budget,2023,1,4
26035,Ahmedabad,Villa,4823,2,4,12,13.46,90.8,9.2,2,Yes,1757141,1,Budget,2024,4,16
31360,Ahmedabad,Plot,4971,6,2,33,18.43,81.61,5.8,2,Yes,2989098,0,Budget,2022,8,21
49498,Pune,Villa,2791,4,4,33,12.1,78.83,5.4,2,No,1691975,1,Budget,2023,10,14
36616,Delhi,Independent House,2882,4,2,10,16.88,16.11,4.3,2,No,1979789,0,Budget,2025,3,14
37619,Delhi,Plot,2255,1,1,6,16.01,94.7,5.4,3,No,1101287,1,Budget,2023,2,6
11809,Pune,Villa,1907,3,1,26,0.98,33.73,1.5,0,Yes,1139827,1,Budget,2023,12,4
11434,Nashik,Independent House,2455,3,2,29,10.0,26.28,5.4,3,No,2918227,0,Budget,2025,5,27
49156,Delhi,Independent House,3735,4,5,1,2.96,23.34,4.4,2,Yes,3730847,0,Budget,2023,7,5
26542,Pune,Villa,4662,7,2,4,7.58,99.2,3.6,1,No,3669822,0,Budget,2025,1,20
22409,Hyderabad,Plot,4261,1,3,5,11.02,44.01,4.5,0,No,778018,1,Budget,2025,7,10
37266,Hyderabad,Apartment,980,4,3,24,5.99,33.95,2.0,0,No,1339311,1,Budget,2025,3,5
36647,Delhi,Villa,1230,7,4,14,6.93,79.78,1.9,3,Yes,2411604,0,Budget,2025,1,27
31533,Nashik,Plot,1868,4,2,8,9.26,76.04,8.4,2,No,2612592,0,Budget,2022,4,5
47167,Delhi,Independent House,4129,2,1,38,13.41,27.2,6.7,1,No,500000,1,Budget,2024,1,11
49777,Pune,Villa,4458,4,2,11,17.4,32.17,8.7,3,Yes,2605616,0,Budget,2024,8,9
31938,Ahmedabad,Villa,1799,7,5,39,4.95,9.66,5.8,3,Yes,3358185,0,Budget,2023,7,7
15966,Nashik,Villa,3089,2,1,34,18.36,30.67,1.3,0,Yes,500000,1,Budget,2022,10,16
42590,Nashik,Independent House,3533,5,3,6,7.33,78.23,8.8,3,Yes,1922598,0,Budget,2022,10,1
7325,Chennai,Independent House,714,1,2,35,2.44,62.37,1.9,2,Yes,500000,1,Budget,2024,2,22
37649,Hyderabad,Plot,4938,7,3,18,8.18,50.53,3.0,0,Yes,2414718,0,Budget,2024,1,21
13899,Ahmedabad,Plot,2388,7,4,18,2.63,9.47,9.8,3,Yes,3629666,0,Budget,2025,3,23
12309,Bengaluru,Villa,1933,2,3,2,5.89,92.42,5.7,2,No,1881433,0,Budget,2022,2,2
4561,Mumbai,Plot,4069,1,4,14,2.09,56.9,5.9,2,No,2031429,0,Budget,2022,11,17
25246,Ahmedabad,Plot,3858,1,3,27,11.3,61.39,3.6,2,Yes,1087616,1,Budget,2024,7,18
49873,Ahmedabad,Villa,859,6,4,9,15.0,50.14,2.2,0,No,2205768,0,Budget,2022,9,30
14152,Bengaluru,Independent House,1193,3,4,12,12.53,90.72,3.4,3,No,1413534,1,Budget,2023,6,21
