property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,price,sold,market_segment,year,month,day
25946,Ahmedabad,Independent House,593,3,3,12,19.8,67.08,5.3,3,Yes,1210157.07,1,Budget,2025,11,24
34790,Ahmedabad,Apartment,4162,6,1,30,15.01,14.58,1.4,1,No,2396739.29,0,Budget,2022,6,17
33675,Delhi,Apartment,717,4,5,15,12.59,50.29,7.4,1,Yes,2441179.08,0,Budget,2022,9,27
40949,Pune,Apartment,4188,4,3,4,14.59,61.33,6.8,1,Yes,2575166.82,0,Budget,2024,8,3
31810,Delhi,Villa,1067,4,1,17,10.59,96.85,2.8,3,Yes,1075185.25,1,Budget,2022,10,31
46048,Bengaluru,Plot,898,6,3,24,18.31,64.27,3.3,3,Yes,2308404.76,0,Budget,2024,12,29
6014,Nashik,Villa,1597,4,5,18,7.38,75.64,3.4,0,Yes,2241086.26,0,Budget,2023,12,14
25217,Hyderabad,Plot,2903,4,3,0,7.03,8.08,6.9,0,No,2592296.17,0,Budget,2022,12,9
580,Pune,Independent House,656,2,4,15,14.81,18.97,7.7,3,No,1446139.03,1,Budget,2025,11,10
41419,Mumbai,Apartment,3119,2,3,34,17.84,31.84,4.1,3,No,878468.93,1,Budget,2024,11,8
43137,Chennai,Plot,2175,7,5,2,8.91,37.16,9.1,1,No,3735311.93,0,Budget,2023,8,3
42423,Hyderabad,Villa,3773,6,3,28,13.15,69.34,1.6,2,Yes,1351586.83,1,Budget,2022,7,8
26111,Bengaluru,Plot,864,4,4,25,15.97,19.58,5.7,1,No,1277880.02,1,Budget,2022,5,31
39126,Ahmedabad,Apartment,824,3,1,27,14.18,4.09,8.7,0,Yes,2248789.06,0,Budget,2023,2,19
12126,Hyderabad,Plot,4929,7,5,27,19.75,45.87,2.0,1,Yes,2656782.96,0,Budget,2023,9,7
22059,Nashik,Apartment,2872,7,5,1,5.11,4.87,8.0,2,No,3675786.25,0,Budget,2025,8,17
39828,Nashik,Villa,2754,5,3,27,10.29,39.44,1.1,1,Yes,2221071.05,0,Budget,2024,1,12
20485,Bengaluru,Apartment,3394,5,3,36,13.48,37.71,1.2,3,Yes,2215984.55,0,Budget,2024,9,10
30021,Mumbai,Villa,3404,1,3,5,6.54,15.95,1.2,0,Yes,996856.0,1,Budget,2025,10,6
10172,Mumbai,Plot,2346,7,2,29,12.25,58.67,7.9,2,No,2606088.53,0,Budget,2023,4,24
23799,Pune,Independent House,1640,3,5,7,18.81,58.4,5.1,0,Yes,1382394.88,1,Budget,2025,1,17
31817,Mumbai,Apartment,4481,5,4,16,17.14,89.0,6.8,3,No,2732702.32,0,Budget,2025,3,12
42349,Hyderabad,Independent House,3254,7,4,7,7.3,97.63,7.6,0,No,2996479.07,0,Budget,2023,5,31
48279,Chennai,Apartment,4526,1,1,1,17.85,8.81,6.8,1,Yes,1193784.32,1,Budget,2023,3,10
23411,Pune,Villa,3116,6,4,27,12.98,3.21,7.2,2,Yes,3116331.73,0,Budget,2022,4,30
44623,Delhi,Plot,4101,6,3,13,11.27,50.65,6.7,2,No,2914397.22,0,Budget,2022,12,24
1027,Pune,Plot,3697,3,2,10,5.69,62.29,5.5,0,No,1399432.27,1,Budget,2025,11,11
30666,Chennai,Independent House,4009,4,5,14,18.66,17.24,9.5,2,No,2755331.79,0,Budget,2024,12,14
19799,Delhi,Independent House,4068,2,4,35,19.16,91.79,8.5,0,No,1064039.8,1,Budget,2024,9,19
1414,Ahmedabad,Plot,4563,5,4,18,9.57,26.81,5.3,0,Yes,2553349.73,0,Budget,2022,7,22
49060,Bengaluru,Independent House,416,4,2,34,0.21,26.4,3.6,1,Yes,1188253.88,1,Budget,2025,12,21
15098,Bengaluru,Apartment,666,5,4,19,15.34,21.04,8.2,1,Yes,2635195.51,0,Budget,2025,3,25
7984,Hyderabad,Independent House,2317,1,2,34,2.47,66.23,9.1,1,Yes,802234.42,1,Budget,2023,7,26
5297,Mumbai,Independent House,4964,6,3,19,7.92,15.45,5.0,2,Yes,3026732.85,0,Budget,2025,10,11
47231,Hyderabad,Independent House,2125,4,4,29,18.78,43.24,1.1,0,No,1177798.11,1,Budget,2025,11,5
8379,Delhi,Apartment,699,1,1,6,1.05,59.21,9.3,2,No,1074420.75,1,Budget,2025,4,3
46144,Hyderabad,Independent House,2083,1,4,2,10.34,98.84,5.3,3,Yes,1180293.45,1,Budget,2024,2,14
43259,Pune,Apartment,774,3,1,11,1.99,38.0,2.6,0,No,1184733.77,1,Budget,2023,4,18
39571,Bengaluru,Apartment,4566,7,2,1,4.08,93.47,1.6,0,Yes,2881884.84,0,Budget,2023,5,15
20774,Delhi,Apartment,2976,2,5,23,16.15,14.65,5.1,2,Yes,1396921.28,1,Budget,2024,5,11
26849,Nashik,Plot,3262,3,5,13,19.18,55.1,1.5,2,No,1350110.46,1,Budget,2024,1,5
25243,Pune,Villa,692,4,1,7,13.37,60.96,8.0,1,No,2383058.72,0,Budget,2025,10,1
21316,Ahmedabad,Apartment,4138,2,2,22,6.36,60.27,1.5,0,No,956258.16,1,Budget,2023,7,4
46808,Mumbai,Plot,3719,6,3,26,9.08,1.51,5.3,3,No,2898668.12,0,Budget,2022,4,18
38720,Pune,Apartment,2489,3,2,35,16.45,3.03,8.1,3,No,2316401.56,0,Budget,2023,9,15
41474,Bengaluru,Plot,1816,1,4,39,8.31,76.28,5.8,3,No,986145.79,1,Budget,2025,4,9
30191,Chennai,Independent House,4796,2,3,17,19.87,80.48,3.2,0,Yes,1171950.29,1,Budget,2025,5,7
42848,Pune,Apartment,515,6,1,11,19.99,81.24,7.7,0,Yes,2339928.35,0,Budget,2022,2,5
4949,Delhi,Plot,2815,1,3,12,16.91,82.04,9.2,2,No,1183151.11,1,Budget,2022,12,9
6900,Ahmedabad,Apartment,947,7,4,31,10.92,21.06,3.6,3,Yes,2701605.67,0,Budget,2024,5,6
29093,Delhi,Plot,3392,1,4,33,9.9,66.73,7.2,0,No,900655.8,1,Budget,2025,11,27
17701,Delhi,Independent House,3647,1,3,13,10.32,14.23,5.4,0,Yes,1118598.69,1,Budget,2025,4,20
27204,Ahmedabad,Independent House,3352,5,1,5,19.37,10.14,7.4,3,Yes,2497646.82,0,Budget,2024,12,13
24476,Delhi,Villa,4578,6,5,5,3.35,12.96,4.2,2,Yes,3393597.99,0,Budget,2022,3,10
9660,Bengaluru,Apartment,2159,6,3,6,16.86,4.32,6.9,1,No,2913449.05,0,Budget,2022,4,24
29445,Pune,Villa,3304,6,3,36,11.21,53.69,7.1,0,Yes,2654290.43,0,Budget,2025,1,9
43432,Ahmedabad,Plot,522,6,3,39,17.7,73.34,7.7,1,No,2436078.66,0,Budget,2022,12,23
4496,Delhi,Apartment,2604,4,3,0,2.81,97.13,5.2,0,Yes,2428222.18,0,Budget,2024,10,5
24190,Delhi,Plot,4219,1,5,29,10.95,90.01,2.3,3,Yes,770614.31,1,Budget,2022,10,27
25128,Nashik,Independent House,2290,5,1,30,12.43,58.22,8.1,3,Yes,1493689.68,1,Budget,2025,10,15
45318,Pune,Apartment,648,2,3,11,11.63,65.53,4.0,2,No,939802.39,1,Budget,2023,3,4
39957,Bengaluru,Independent House,823,2,4,35,0.62,39.45,9.4,0,Yes,1431231.17,1,Budget,2024,3,28
18639,Nashik,Apartment,3279,7,3,15,14.45,21.84,1.4,2,Yes,2789194.16,0,Budget,2023,9,14
20730,Hyderabad,Plot,3647,3,5,24,3.55,78.98,3.4,3,Yes,2171484.83,0,Budget,2025,10,17
49721,Mumbai,Independent House,1005,7,2,5,2.06,21.55,2.2,2,No,2653102.42,0,Budget,2025,7,1
36931,Nashik,Apartment,4898,7,5,0,18.92,27.95,2.4,1,Yes,3016589.96,0,Budget,2023,7,30
39635,Hyderabad,Villa,839,4,5,25,3.39,65.9,3.8,0,No,1401719.43,1,Budget,2023,9,27
21464,Pune,Plot,1903,2,2,7,9.82,6.52,6.5,1,Yes,1103890.3,1,Budget,2022,2,4
43234,Bengaluru,Plot,4992,6,3,8,1.9,26.67,3.9,2,Yes,3125539.9,0,Budget,2023,8,18
41099,Ahmedabad,Villa,1603,4,1,17,13.81,35.74,5.3,2,Yes,1250706.7,1,Budget,2023,8,31
16356,Nashik,Villa,2547,1,1,13,7.48,64.92,8.3,1,Yes,2148778.35,0,Budget,2023,3,20
38297,Nashik,Apartment,3399,1,1,28,3.36,51.58,3.8,2,Yes,2111489.38,0,Budget,2023,2,14
14530,Chennai,Independent House,3594,5,5,30,11.83,11.23,4.1,1,Yes,2373036.41,0,Budget,2023,9,13
33236,Ahmedabad,Apartment,3809,1,2,32,8.78,76.87,8.0,3,Yes,1040373.75,1,Budget,2023,7,12
10370,Chennai,Independent House,3408,4,3,24,6.3,62.88,8.5,2,No,2396967.1,0,Budget,2022,11,29
36445,Mumbai,Villa,2917,7,5,5,8.92,41.69,9.2,0,Yes,3583277.31,0,Budget,2022,12,14
30733,Pune,Independent House,4583,1,3,7,16.43,51.61,1.3,1,Yes,825994.04,1,Budget,2022,5,10
19361,Chennai,Apartment,4796,6,5,11,10.24,82.82,4.2,0,No,2739884.6,0,Budget,2022,5,12
27210,Mumbai,Plot,4548,3,1,0,14.08,92.27,9.5,0,Yes,2327721.89,0,Budget,2022,5,20
49337,Ahmedabad,Apartment,3211,1,3,27,0.14,15.78,8.1,0,Yes,1168541.8,1,Budget,2023,1,16
46041,Hyderabad,Apartment,3211,1,3,25,10.43,11.19,7.5,3,No,1314465.24,1,Budget,2025,6,13
39541,Ahmedabad,Apartment,2020,2,3,38,7.67,27.18,5.8,0,No,1067618.08,1,Budget,2022,4,4
25032,Chennai,Independent House,1975,7,3,35,19.93,23.54,5.4,2,Yes,2451044.96,0,Budget,2024,8,23
4089,Pune,Independent House,4207,3,1,16,6.16,1.47,7.8,1,Yes,1515016.2,1,Budget,2023,6,17
25430,Hyderabad,Independent House,1145,2,3,21,16.51,85.18,7.0,1,No,889952.98,1,Budget,2025,1,10
24966,Pune,Independent House,1582,4,3,6,4.86,6.01,1.1,2,No,2292654.28,0,Budget,2024,10,12
25363,Ahmedabad,Apartment,1012,1,5,29,18.9,28.57,2.6,2,Yes,869109.02,1,Budget,2022,2,6
24609,Chennai,Apartment,4262,6,2,7,0.97,38.28,7.6,2,Yes,3129709.95,0,Budget,2022,7,28
19308,Chennai,Plot,1272,5,1,26,14.27,43.72,4.4,3,No,2256170.1,0,Budget,2024,8,28
10207,Hyderabad,Apartment,1070,2,2,20,3.39,67.5,7.9,0,No,1222645.31,1,Budget,2025,9,25
20357,Ahmedabad,Villa,4585,5,3,19,4.06,44.39,8.3,2,Yes,2830768.73,0,Budget,2025,7,13
3324,Hyderabad,Plot,2185,5,5,30,2.64,47.43,8.8,1,No,2764510.51,0,Budget,2023,2,28
25238,Ahmedabad,Villa,1885,7,4,25,11.74,44.1,2.0,3,No,1636462.8,1,Budget,2024,4,19
2976,Nashik,Plot,2204,5,3,13,5.67,14.18,2.2,3,Yes,2410103.34,0,Budget,2024,12,31
12150,Mumbai,Apartment,553,1,3,38,13.79,21.53,6.2,2,No,855520.67,1,Budget,2022,12,6
6258,Chennai,Apartment,1057,3,5,0,1.78,87.01,7.6,2,No,2465147.36,0,Budget,2024,1,7
47113,Chennai,Plot,4875,1,3,5,0.85,38.09,7.3,0,No,1360777.77,1,Budget,2025,11,27
16905,Chennai,Villa,4878,6,2,37,15.5,92.38,5.2,0,No,2365431.02,0,Budget,2024,6,29
39353,Hyderabad,Villa,1054,7,5,36,19.57,20.33,7.1,0,No,2784025.77,0,Budget,2023,10,28
35802,Bengaluru,Plot,4061,2,1,19,17.62,20.36,2.7,0,No,838955.09,1,Budget,2022,8,13
44666,Pune,Plot,3593,7,4,33,4.7,56.85,7.0,1,Yes,3028030.62,0,Budget,2025,9,27
8253,Bengaluru,Independent House,1331,2,5,32,0.57,83.23,3.4,0,Yes,1102049.66,1,Budget,2022,11,13
10413,Bengaluru,Apartment,2560,1,4,36,13.99,15.3,8.4,3,No,1145183.05,1,Budget,2025,9,4
49295,Chennai,Plot,4160,6,2,19,12.25,51.81,2.6,1,No,2403100.81,0,Budget,2025,3,27
27758,Ahmedabad,Villa,2790,4,3,19,4.88,52.43,2.3,1,Yes,1456803.85,1,Budget,2023,3,19
34835,Chennai,Villa,836,6,3,2,11.16,18.94,7.1,2,No,3126903.43,0,Budget,2022,2,7
22068,Bengaluru,Independent House,2113,7,4,20,5.25,53.08,2.4,1,Yes,2509116.94,0,Budget,2022,10,11
43320,Chennai,Apartment,4822,3,5,18,10.23,72.94,7.2,0,No,2327161.31,0,Budget,2022,11,4
21800,Nashik,Independent House,2025,4,4,38,9.62,93.42,3.3,1,No,2141541.5,0,Budget,2025,12,14
556,Ahmedabad,Villa,2912,5,5,36,8.95,97.19,4.3,0,No,1394097.45,1,Budget,2023,4,12
4281,Bengaluru,Villa,2606,1,2,23,14.58,19.19,4.5,2,No,860850.78,1,Budget,2025,7,9
43149,Nashik,Villa,4972,3,4,15,14.63,99.23,1.3,1,Yes,1310285.82,1,Budget,2022,3,12
33836,Delhi,Villa,524,4,2,39,11.25,63.02,7.3,1,No,2187033.63,0,Budget,2022,11,21
16984,Mumbai,Villa,2518,3,2,28,19.7,76.98,2.0,0,No,704707.81,1,Budget,2025,10,15
28330,Pune,Independent House,1765,6,2,2,14.61,52.39,8.2,0,Yes,1522669.98,1,Budget,2024,4,3
44386,Nashik,Villa,3680,6,5,38,11.29,54.88,1.2,2,Yes,1511250.89,1,Budget,2024,7,16
19984,Mumbai,Villa,2869,6,2,19,3.34,58.92,7.5,3,Yes,2850463.56,0,Budget,2023,10,28
16960,Delhi,Villa,3250,2,3,39,4.08,59.72,2.3,0,No,816884.03,1,Budget,2025,4,8
36715,Chennai,Plot,1090,5,1,13,11.76,46.41,6.2,0,Yes,1492753.08,1,Budget,2023,5,15
45008,Ahmedabad,Independent House,965,6,2,31,7.11,97.18,6.9,1,Yes,1578984.21,1,Budget,2024,2,20
24710,Chennai,Plot,3484,7,3,1,7.38,34.99,7.2,2,No,3391638.74,0,Budget,2025,10,19
14035,Bengaluru,Independent House,3974,3,2,18,11.73,18.34,6.5,3,Yes,1507252.71,1,Budget,2024,1,5
37042,Mumbai,Independent House,4967,2,3,14,15.67,34.42,9.5,1,No,2189740.57,0,Budget,2025,3,7
8859,Chennai,Plot,2717,3,1,36,10.67,20.42,5.5,2,No,1174441.37,1,Budget,2025,3,17
41289,Pune,Apartment,2745,5,4,3,14.04,14.54,4.1,0,Yes,2643936.9,0,Budget,2024,7,22
48315,Pune,Plot,1133,4,4,22,13.7,20.94,3.6,0,No,1249005.23,1,Budget,2022,9,29
30059,Nashik,Independent House,4902,3,5,1,11.67,58.81,6.9,2,No,1602789.82,1,Budget,2025,4,23
23741,Bengaluru,Plot,4709,3,3,10,4.28,34.0,2.5,3,Yes,2277461.68,0,Budget,2023,6,7
10910,Mumbai,Independent House,1615,6,4,39,2.87,89.78,8.2,3,No,2794031.14,0,Budget,2023,5,6
27305,Pune,Apartment,4640,1,3,0,4.35,90.98,4.4,1,No,1128699.41,1,Budget,2023,2,12
19977,Ahmedabad,Apartment,2221,3,3,2,18.09,62.02,1.0,2,No,1237428.15,1,Budget,2025,3,26
34116,Pune,Independent House,4211,5,5,32,1.59,72.27,8.9,1,No,2641379.63,0,Budget,2025,8,29
20735,Hyderabad,Villa,2477,1,4,32,12.95,68.38,1.4,0,No,684558.19,1,Budget,2025,12,16
15294,Hyderabad,Plot,3042,7,4,21,10.47,82.54,7.9,1,No,3036938.0,0,Budget,2022,5,10
41601,Pune,Apartment,1651,1,2,2,9.54,21.81,9.9,2,Yes,1136155.24,1,Budget,2024,6,21
33879,Nashik,Plot,795,7,2,29,4.16,81.63,9.9,1,No,2468487.11,0,Budget,2024,8,10
45723,Hyderabad,Plot,3294,2,2,29,11.82,57.65,7.6,1,No,2180086.42,0,Budget,2025,7,19
16034,Hyderabad,Plot,1241,6,3,6,19.45,67.1,1.3,3,Yes,2520219.02,0,Budget,2025,9,30
32336,Hyderabad,Villa,4695,5,4,34,7.2,49.96,2.7,3,No,2382491.23,0,Budget,2023,12,8
40550,Bengaluru,Plot,1578,7,1,34,14.94,82.47,4.7,3,No,2305312.43,0,Budget,2024,10,30
43542,Mumbai,Villa,2392,5,1,29,6.96,66.05,3.4,0,Yes,1325090.94,1,Budget,2022,2,8
49348,Chennai,Independent House,4055,4,5,22,14.54,69.15,9.6,3,Yes,2553551.02,0,Budget,2025,11,2
27225,Nashik,Villa,3795,6,4,25,15.47,32.53,8.7,1,No,3029087.54,0,Budget,2024,8,25
38186,Mumbai,Independent House,2535,4,4,11,10.03,31.29,1.8,2,Yes,1477841.98,1,Budget,2024,6,1
42780,Nashik,Independent House,1710,2,4,31,14.64,76.12,8.6,0,No,995068.06,1,Budget,2023,9,6
13636,Pune,Apartment,1409,4,3,2,4.75,61.55,6.6,1,No,1383251.09,1,Budget,2025,10,14
39565,Chennai,Villa,868,6,5,37,4.61,37.31,4.0,2,No,2467298.7,0,Budget,2022,7,17
38335,Nashik,Apartment,3414,5,3,32,14.42,66.72,2.0,3,Yes,1430965.75,1,Budget,2024,5,12
49899,Bengaluru,Apartment,2547,5,3,31,1.0,9.58,3.4,0,No,1467622.8,1,Budget,2023,12,26
37794,Pune,Plot,949,3,2,13,2.26,60.46,3.4,3,No,1372588.55,1,Budget,2023,5,24
9811,Delhi,Apartment,3973,4,4,9,10.5,91.04,1.2,3,Yes,1499311.45,1,Budget,2025,9,20
32368,Bengaluru,Plot,3029,6,3,29,15.13,50.94,1.7,1,Yes,1340434.31,1,Budget,2023,8,25
6502,Chennai,Independent House,4879,2,1,4,5.2,25.59,3.8,0,Yes,1350215.86,1,Budget,2022,5,12
33297,Delhi,Villa,1175,4,2,20,1.7,15.39,6.1,3,Yes,1430734.93,1,Budget,2024,1,3
24932,Pune,Plot,989,1,5,7,3.01,10.31,3.5,2,No,2204453.56,0,Budget,2022,11,24
14393,Mumbai,Independent House,4361,5,4,13,17.72,92.3,5.2,0,No,1473735.21,1,Budget,2022,6,1
37230,Hyderabad,Independent House,4265,1,1,28,19.47,49.0,5.0,2,Yes,809689.87,1,Budget,2024,12,15
43709,Mumbai,Apartment,4804,7,4,25,19.96,5.59,4.0,1,Yes,2699141.18,0,Budget,2023,7,29
32586,Ahmedabad,Villa,1915,4,3,32,8.36,35.43,2.8,2,No,1253638.99,1,Budget,2023,4,30
9398,Hyderabad,Plot,4417,6,1,28,0.31,55.89,4.4,1,No,1572671.07,1,Budget,2023,5,5
34404,Pune,Plot,961,7,5,0,13.53,51.76,6.9,2,Yes,3236876.14,0,Budget,2022,10,5
4921,Mumbai,Plot,4340,4,2,7,5.37,24.31,9.0,0,No,2849428.21,0,Budget,2025,7,25
12999,Mumbai,Apartment,4485,6,4,36,2.12,53.79,7.6,3,Yes,3045074.98,0,Budget,2023,1,18
22860,Hyderabad,Villa,4309,1,1,11,6.6,63.08,2.8,1,No,844974.8,1,Budget,2025,1,17
2180,Ahmedabad,Independent House,4497,7,5,23,10.5,22.92,2.9,3,No,3190412.15,0,Budget,2022,6,6
23606,Hyderabad,Apartment,1587,6,4,6,7.48,4.17,6.2,0,No,3009795.12,0,Budget,2023,10,27
49732,Bengaluru,Independent House,4480,7,5,6,5.32,17.25,4.5,2,No,3520783.19,0,Budget,2022,11,8
13231,Hyderabad,Apartment,1499,5,2,17,12.76,52.25,7.0,3,No,2336447.64,0,Budget,2024,3,25
23338,Nashik,Independent House,4191,7,4,39,7.13,12.7,2.9,2,No,3116990.63,0,Budget,2023,4,27
11756,Nashik,Apartment,506,7,3,12,12.32,72.06,7.2,2,Yes,2828056.72,0,Budget,2024,2,2
6665,Chennai,Villa,3042,4,1,1,4.07,21.24,7.5,1,No,2469649.16,0,Budget,2023,6,29
41038,Nashik,Plot,4513,7,5,6,8.06,71.91,8.0,3,Yes,3765853.04,0,Budget,2024,10,2
9875,Mumbai,Plot,2996,1,1,33,3.98,37.52,8.7,0,Yes,2205609.51,0,Budget,2024,5,31
37947,Nashik,Plot,3575,4,4,6,5.35,14.62,9.5,2,Yes,2987091.38,0,Budget,2025,9,21
33620,Hyderabad,Villa,1031,1,1,23,4.03,6.34,3.7,2,Yes,754352.06,1,Budget,2024,3,4
7413,Bengaluru,Independent House,1252,3,1,33,18.48,99.97,8.3,2,Yes,916678.72,1,Budget,2022,9,1
27049,Mumbai,Independent House,3211,6,1,32,0.99,82.5,7.5,2,No,2661715.04,0,Budget,2023,11,11
42249,Nashik,Apartment,3298,2,4,11,1.47,6.75,8.0,3,No,1624895.52,1,Budget,2024,8,15
40176,Delhi,Apartment,2967,5,5,31,19.36,74.64,9.5,2,No,2609087.28,0,Budget,2024,3,25
88,Mumbai,Villa,3404,5,3,9,6.34,65.7,4.0,3,No,1560067.64,1,Budget,2023,1,4
42191,Nashik,Villa,4821,7,4,38,7.13,14.41,1.8,2,No,3018884.48,0,Budget,2023,7,27
3859,Ahmedabad,Apartment,1142,6,4,22,19.02,99.48,6.9,3,Yes,2436361.37,0,Budget,2025,10,25
25257,Mumbai,Independent House,3963,5,2,17,19.03,85.53,6.7,3,Yes,2371526.15,0,Budget,2023,11,8
40834,Ahmedabad,Plot,734,5,5,32,14.54,96.1,7.6,2,No,1543018.58,1,Budget,2024,1,31
15642,Pune,Independent House,2275,1,1,21,5.37,71.48,7.2,1,Yes,985491.06,1,Budget,2023,6,4
33412,Pune,Apartment,931,7,2,5,7.21,46.87,5.9,2,Yes,2881652.33,0,Budget,2023,1,14
45476,Chennai,Independent House,2817,7,3,10,15.63,1.46,6.4,0,Yes,3140997.31,0,Budget,2025,11,23
18825,Mumbai,Independent House,2243,6,4,33,10.61,91.26,7.9,2,Yes,2549591.18,0,Budget,2025,10,24
32395,Bengaluru,Villa,461,4,5,23,13.09,45.56,6.3,3,Yes,1354633.1,1,Budget,2025,7,13
37605,Hyderabad,Villa,2966,2,5,10,10.76,45.61,7.1,1,Yes,2233734.02,0,Budget,2024,11,27
24260,Hyderabad,Villa,3778,3,2,12,6.5,32.29,3.0,3,Yes,2208152.35,0,Budget,2024,7,14
335,Hyderabad,Apartment,3060,2,1,21,5.75,12.46,2.1,0,No,980669.27,1,Budget,2022,6,4
7787,Delhi,Apartment,2634,1,5,3,6.79,53.21,5.3,0,Yes,2238363.62,0,Budget,2022,3,2
27429,Mumbai,Plot,1534,5,2,27,1.65,40.71,1.7,2,No,2255921.69,0,Budget,2023,6,27
1403,Mumbai,Plot,2669,5,5,16,11.72,86.07,4.8,0,No,2268347.93,0,Budget,2023,8,18
46385,Ahmedabad,Apartment,4060,4,1,19,19.3,9.01,6.5,0,No,2443458.64,0,Budget,2023,8,4
20416,Chennai,Plot,1320,7,5,14,8.92,37.25,6.7,2,Yes,3243313.52,0,Budget,2025,3,24
33881,Chennai,Plot,1332,7,4,36,1.61,84.33,4.1,0,No,2434476.39,0,Budget,2025,7,17
49920,Chennai,Villa,1599,2,2,39,12.18,39.67,8.5,3,No,1002850.46,1,Budget,2025,10,15
8377,Bengaluru,Independent House,913,4,5,39,14.16,5.65,9.5,0,No,1437280.05,1,Budget,2023,6,5
41228,Ahmedabad,Apartment,1754,4,4,12,11.87,89.07,4.9,0,Yes,1290382.36,1,Budget,2025,2,5
12983,Pune,Independent House,3325,2,1,14,1.41,74.05,6.9,1,Yes,2151220.2,0,Budget,2022,7,20
13542,Delhi,Plot,1785,1,3,11,9.65,89.42,1.1,3,Yes,704391.14,1,Budget,2024,10,19
27861,Pune,Villa,1182,7,2,5,16.24,55.19,7.9,1,Yes,2749352.08,0,Budget,2025,11,29
2229,Mumbai,Independent House,2653,6,5,25,9.82,14.44,9.3,2,Yes,3393990.45,0,Budget,2025,4,24
9855,Delhi,Villa,2420,4,5,3,18.25,98.17,2.8,1,Yes,1326129.51,1,Budget,2022,9,11
14484,Ahmedabad,Villa,1804,2,1,0,8.32,85.05,4.6,1,No,945660.49,1,Budget,2024,6,17
27686,Pune,Villa,3572,2,2,5,3.54,62.86,6.9,1,No,1368307.62,1,Budget,2022,8,11
39124,Chennai,Villa,4549,2,2,39,14.85,73.51,7.8,2,No,1023775.9,1,Budget,2025,7,10
26929,Chennai,Apartment,593,6,1,30,2.84,58.54,1.6,3,No,2420560.24,0,Budget,2024,1,5
23462,Chennai,Independent House,3418,5,1,27,11.86,85.18,8.4,3,Yes,2307886.88,0,Budget,2022,3,4
11626,Chennai,Apartment,3402,5,3,37,17.82,23.68,5.6,3,Yes,2304649.99,0,Budget,2022,7,4
25481,Ahmedabad,Apartment,505,4,5,28,17.61,28.78,3.8,1,No,1354938.47,1,Budget,2024,2,13
18236,Nashik,Independent House,3359,4,5,24,11.08,61.22,5.2,1,No,1362417.92,1,Budget,2022,1,23
20537,Pune,Apartment,4895,4,4,13,4.43,73.45,8.5,2,Yes,2911335.35,0,Budget,2025,12,26
1069,Delhi,Plot,2400,1,5,29,16.66,74.01,4.0,0,Yes,710331.19,1,Budget,2022,12,12
44586,Mumbai,Apartment,2541,6,1,38,18.22,48.37,4.7,3,Yes,1467301.49,1,Budget,2022,4,10
33148,Mumbai,Plot,4406,1,4,25,7.42,29.62,8.1,0,No,1381087.88,1,Budget,2022,1,9
7547,Chennai,Apartment,2841,6,3,10,16.89,76.91,6.1,0,Yes,2416998.92,0,Budget,2024,7,6
21514,Delhi,Villa,4241,1,1,36,1.47,31.79,9.6,1,Yes,1139417.3,1,Budget,2023,12,4
40104,Bengaluru,Apartment,1264,3,2,29,18.49,64.11,9.9,3,Yes,1061321.37,1,Budget,2024,2,19
35996,Delhi,Independent House,2417,6,3,0,4.28,19.7,4.7,0,Yes,3054642.95,0,Budget,2025,1,21
36722,Ahmedabad,Plot,4205,7,4,15,10.37,56.51,5.4,3,Yes,3317396.14,0,Budget,2025,9,5
15951,Delhi,Independent House,507,3,1,38,8.68,34.15,6.4,2,Yes,1150485.9,1,Budget,2024,7,4
47399,Hyderabad,Plot,1186,4,4,26,14.64,34.81,9.4,0,No,1341249.05,1,Budget,2024,2,23
9771,Chennai,Villa,4882,4,5,28,9.67,90.96,4.7,0,No,1348535.83,1,Budget,2022,7,16
26330,Ahmedabad,Apartment,4753,6,2,9,17.82,68.15,4.9,0,Yes,1398539.97,1,Budget,2025,3,4
38595,Nashik,Villa,3410,6,3,27,16.37,63.02,2.1,3,Yes,1419960.41,1,Budget,2023,10,7
25045,Nashik,Villa,989,6,5,13,4.59,7.3,6.7,1,No,3142684.45,0,Budget,2023,4,5
42934,Delhi,Apartment,2569,3,1,11,6.72,76.79,2.0,1,Yes,1078041.27,1,Budget,2024,8,10
49131,Chennai,Villa,1515,2,2,9,10.84,56.56,7.5,0,No,1148210.23,1,Budget,2024,10,17
33785,Pune,Plot,2252,2,5,18,9.03,92.87,7.3,0,Yes,1188522.75,1,Budget,2025,5,18
32064,Ahmedabad,Apartment,710,6,1,15,15.2,10.75,7.5,2,No,2779942.45,0,Budget,2022,6,27
33442,Bengaluru,Independent House,4342,2,3,2,9.95,14.31,2.1,2,Yes,2201237.34,0,Budget,2025,12,5
7156,Delhi,Plot,1801,5,1,22,9.93,17.38,2.9,3,Yes,2266773.06,0,Budget,2025,8,26
1964,Pune,Plot,2425,6,1,37,7.65,10.74,1.8,0,Yes,2398842.34,0,Budget,2023,8,28
5511,Ahmedabad,Independent House,4598,2,3,10,19.82,90.18,2.8,0,Yes,1030491.71,1,Budget,2023,3,17
41747,Delhi,Independent House,4559,7,5,34,19.67,59.25,1.2,0,Yes,2612801.15,0,Budget,2022,6,15
29990,Delhi,Independent House,4290,4,3,10,4.41,84.7,4.4,1,No,2327325.73,0,Budget,2023,11,27
